bottle,station,cast,niskin,depth,counts,run_time,dic_cell_id,dbs_fname,analysis_datetime,analysis_datenum,real_day,salinity,dic_certified,alkalinity_certified,total_phosphate,total_silicate,total_ammonium,crm,temperature_override,file_good,flag,notes,analyte_volume,file_path,analysis_batch,reference_good,file_name,analyte_mass,titrant_molinity_here,titrant_molinity,alkalinity,alkalinity_gran,alkalinity_gran_estimate,alkalinity_npts,alkalinity_std,emf0,emf0_gran,emf0_gran_estimate,pH_initial,temperature_initial,alkalinity_offset,blank_good,k_dic_good,logfile_index,blank_here,blank_here_min,blank_here_max,blank_here_std,blank_here_count,analysis_datenum_scaled,blank,counts_corrected,temperature_analysis_dic,density_analysis_dic,k_dic_here,k_dic,dic,dic_offset,nuts_offset,offset_pchip,dic_corrected
SO289-40471,0,0,0,0,194824,11,C_Nov16-22_0811,data/64PE503_SO289_2022.dbs,2022-11-16 14:43:00,19312.61319444445,True,34.614,,,0.3135860555080736,0.0,0.0,False,25.0,True,2,,98.865,data/64PE503_SO289_2022/,4,False,0-0  0  (0)SO289-40471.dat,0.1011439731039043,,0.1033112475845666,2292.00722387378,2301.4586811287027,,6.0,1.3286191463987749,638.0546249487952,631.920327111065,,7.992053299773755,25.0,,True,False,34359,37.66666666666666,25.0,67.0,13.80418616056577,6.0,0.7915807401428068,36.796107361753386,194419.2428190207,25.0,1.0230513640206778,,0.0108553861730923,2062.942325775568,,,5.433244426791763,2068.3755702023595
NUTSLAB05,16,11,22,0,201563,11,C_Nov16-22_0811,data/64PE503_SO289_2022.dbs,2022-11-16 14:58:00,19312.62361111111,True,35.0,,,0.0,0.0,0.0,False,25.0,True,2,,98.865,data/64PE503_SO289_2022/,4,False,16-11  22  (0)NUTSLAB05.dat,0.1011728114802129,,0.1033112475845666,2363.9318827501743,2382.0730182997604,,6.0,3.3788920008847647,637.77887371412,631.9112580180696,,7.949359262058535,25.0,,True,False,34378,33.333333333333336,0.0,54.0,17.76388345929897,6.0,0.8949708776052024,36.29666812104711,201163.7366506685,25.0,1.0233430585162893,,0.0108553861730923,2133.89833173965,,5.584898308703487,5.584898308703487,2139.4832300483536
SO289-40435,0,0,0,0,203112,11,C_Nov16-22_0811,data/64PE503_SO289_2022.dbs,2022-11-16 15:13:00,19312.634027777774,True,34.278,,,1.701212563452727,8.491405615395864,0.0,False,25.0,True,2,,98.865,data/64PE503_SO289_2022/,4,False,0-0  0  (0)SO289-40435.dat,0.101118875433949,,0.1033112475845666,2284.6274166008343,2294.8655575832613,,6.0,1.2351306410318823,637.9434198906641,631.8637326585766,,7.770428036145686,25.0,,True,False,34397,35.833333333333336,15.0,58.0,13.873435847771171,6.0,0.9983610151037066,35.797769573197705,202718.22453469483,25.0,1.0227975060329644,,0.0108553861730923,2151.5349799619435,,,5.537749840402924,2157.072729802346
SO289-41040,0,0,0,0,195069,11,C_Nov16-22_0811,data/64PE503_SO289_2022.dbs,2022-11-16 15:27:00,19312.64375,True,35.6144,,,0.109332156707263,0.2225690332969283,0.0,False,25.0,True,2,,98.865,data/64PE503_SO289_2022/,4,False,0-0  0  (0)SO289-41040.dat,0.1012187269985614,,0.1033112475845666,2338.8341539426915,2354.451679164737,,6.0,1.821634167628786,638.1041357202231,632.0932319508737,,8.056278332685824,25.0,,True,False,34416,39.0,19.0,56.0,12.806248474865695,6.0,1.094858476747312,35.33248680467752,194680.3426451485,25.0,1.0238074849396794,,0.0108553861730923,2064.187194184796,,,5.4029792919025414,2069.590173476699
SO289-41006,0,0,0,0,218467,11,C_Nov16-22_0811,data/64PE503_SO289_2022.dbs,2022-11-16 15:47:00,19312.65763888889,True,34.667,,,2.5378959092001656,127.8003495430832,0.0,False,25.0,True,2,,98.865,data/64PE503_SO289_2022/,4,False,0-0  0  (0)SO289-41006.dat,0.1011479324006702,,0.1033112475845666,2405.861985999584,2423.7807456773844,,7.0,4.846435669428998,637.6757806020067,631.7950058042042,,7.665328166196024,25.0,,True,False,34443,43.833333333333336,12.0,76.0,23.78666760089684,6.0,1.2327119934119843,34.66821818293018,218085.64959998775,25.0,1.0230914115275402,,0.0108553861730923,2313.971086594198,,,5.042330910651017,2319.013417504849
SO289-40454,0,0,0,0,216462,11,C_Nov16-22_0811,data/64PE503_SO289_2022.dbs,2022-11-16 16:01:00,19312.66736111111,True,34.6971,,,2.348331689557942,115.28120466368176,0.0,False,25.0,True,2,,98.865,data/64PE503_SO289_2022/,4,False,0-0  0  (0)SO289-40454.dat,0.1011501810357053,,0.1033112475845666,2392.428008983083,2409.6106500883934,,7.0,4.079436235122192,637.8192005659099,631.905658172775,,7.687191491436602,25.0,,True,False,34462,36.0,4.0,62.0,18.06469853978564,6.0,1.3292094550555895,34.20343924845851,216085.76216826696,25.0,1.0231141560279713,,0.0108553861730923,2292.700556456185,,,4.661154885932569,2297.361711342118
64PE503-57-3-11,57,3,11,0,197358,11,C_Nov16-22_0811,data/64PE503_SO289_2022.dbs,2022-11-16 16:16:00,19312.67777777778,True,35.0,,,0.0,0.0,0.0,False,25.0,True,2,,98.865,data/64PE503_SO289_2022/,4,False,57-3  11  (0)64PE503-57-3-11.dat,0.1011728114802129,,0.1033112475845666,2311.915073855273,2321.1135606486077,,6.0,1.3172043458301574,638.0292444661733,631.896471036254,,7.973030430019436,25.0,,True,False,34481,37.333333333333336,21.0,59.0,11.841546445554409,6.0,1.432599592554094,33.70559596185004,196987.23844441964,25.0,1.0233430585162893,,0.0108553861730923,2089.595005985145,,,4.124819074934003,2093.7198250600786
NUTSLAB06,16,11,22,0,201735,11,C_Nov16-22_0811,data/64PE503_SO289_2022.dbs,2022-11-16 16:32:00,19312.68888888889,True,35.0,,,0.0,0.0,0.0,False,25.0,True,2,,98.865,data/64PE503_SO289_2022/,4,False,16-11  22  (0)NUTSLAB06.dat,0.1011728114802129,,0.1033112475845666,2364.65153789667,2384.743795145199,,6.0,3.4884493747737872,637.702137011902,631.9170122557814,,7.948907318194388,25.0,,True,False,34500,25.0,0.0,52.0,19.75685535031659,6.0,1.5428824058713884,33.17467409815678,201370.07858492027,25.0,1.0233430585162893,,0.0108553861730923,2136.0871591923456,,3.3960708560080093,3.3960708560080093,2139.4832300483536
NUTSLAB01,17,11,22,0,202323,11,C_Nov17-22_0911,data/64PE503_SO289_2022.dbs,2022-11-17 10:25:00,19313.434027777777,True,35.0,,,0.0,0.0,0.0,False,25.0,True,2,,98.865,data/64PE503_SO289_2022/,4,False,17-11  22  (0)NUTSLAB01.dat,0.1011728114802129,,0.1033112475845666,2363.008777606292,2382.082307416224,,6.0,3.2140142489478265,637.0696935360608,631.2504944727374,,7.950894434980554,25.0,,True,False,34628,41.333333333333336,27.0,49.0,7.039570693980958,6.0,-1.2318612996947882,50.143226310434656,201771.42451058523,25.0,1.0233430585162893,,0.0108517008557428,2139.6179138602274,,0.0,0.0,2139.6179138602274
SO289-40136,0,0,0,0,211668,11,C_Nov17-22_0911,data/64PE503_SO289_2022.dbs,2022-11-17 10:55:00,19313.45486111111,True,34.3767,,,2.4485508167342327,19.090098107483417,0.0,False,25.0,True,2,,98.865,data/64PE503_SO289_2022/,4,False,0-0  0  (0)SO289-40136.dat,0.1011262473776619,,0.1033112475845666,2289.116257053493,2299.5188069808028,,6.0,1.1881279936348044,637.2540098476247,631.1937364870881,,7.563539160148859,25.0,,True,False,34648,61.5,31.0,90.0,17.25060385416503,6.0,-1.0129286042657155,48.273416330259145,211136.99242036717,25.0,1.022872071791452,,0.0108517008557428,2239.962889312521,,,1.5745106731793155,2241.5373999857
SO289-41173,0,0,0,0,201498,11,C_Nov17-22_0911,data/64PE503_SO289_2022.dbs,2022-11-17 11:09:00,19313.46458333333,True,35.1184,,,0.787090163361882,2.429628196581094,0.0,False,25.0,True,2,,98.865,data/64PE503_SO289_2022/,4,False,0-0  0  (0)SO289-41173.dat,0.1011816585192033,,0.1033112475845666,2312.673372693243,2329.407020259682,,6.0,1.5985432037931735,637.4000187241372,631.4342202958428,,7.889709259332422,25.0,,True,False,34667,50.333333333333336,33.0,67.0,11.571036638473188,6.0,-0.9107600130323484,47.53137638172264,200975.15485980103,25.0,1.0234325445729366,,0.0108517008557428,2130.98779351913,,,2.245895433622171,2133.233688952752
SO289-41085,0,0,0,0,204935,11,C_Nov17-22_0911,data/64PE503_SO289_2022.dbs,2022-11-17 11:24:00,19313.475,True,34.3215,,,1.9014663783185648,16.718442822729006,0.0,False,25.0,True,2,,98.865,data/64PE503_SO289_2022/,4,False,0-0  0  (0)SO289-41085.dat,0.1011221244160465,,0.1033112475845666,2296.111947198477,2307.202103207376,,6.0,1.6912705370728305,637.3000908353873,631.2947586256571,,7.753637297783414,25.0,,True,False,34686,44.333333333333336,25.0,64.0,12.98289472943363,6.0,-0.8012936653369273,46.8077782079356,204420.11443971272,25.0,1.0228303688468776,,0.0108517008557428,2168.791618200934,,,2.912981335723706,2171.7045995366575
SO289-40200,0,0,0,0,214049,11,C_Nov17-22_0911,data/64PE503_SO289_2022.dbs,2022-11-17 11:39:00,19313.485416666663,True,34.4869,,,2.613463186690394,18.77785512081845,0.0,False,25.0,True,2,,98.865,data/64PE503_SO289_2022/,4,False,0-0  0  (0)SO289-40200.dat,0.1011344787490784,,0.1033112475845666,2286.6675311469626,2297.11387808532,,6.0,1.685839109482452,637.4361008610242,631.3692772753449,,7.472802706938631,25.0,,True,False,34705,45.5,42.0,49.0,2.5,6.0,-0.6918273176032756,46.1454947007215,213541.3995582921,25.0,1.0229553304918668,,0.0108517008557428,2265.2869771048754,,,3.5202296884422117,2268.8072067933176
SO289-40155,0,0,0,0,207700,11,C_Nov17-22_0911,data/64PE503_SO289_2022.dbs,2022-11-17 11:53:00,19313.495138888888,True,34.2873,,,2.1585023902794003,20.97040280569769,0.0,False,25.0,True,2,,98.865,data/64PE503_SO289_2022/,4,False,0-0  0  (0)SO289-40155.dat,0.1011195700371833,,0.1033112475845666,2288.007357126244,2297.820723701954,,6.0,1.4297015333133407,637.4924555800671,631.4007533639605,,7.668990731835209,25.0,,True,False,34724,40.5,20.0,58.0,12.711543310445563,6.0,-0.5896587264081391,45.57323851886321,207198.6943762925,25.0,1.022804531807853,,0.0108517008557428,2198.326443761214,,,4.02779253670709,2202.354236297921
NUTSLAB02,17,11,22,0,201845,11,C_Nov17-22_0911,data/64PE503_SO289_2022.dbs,2022-11-17 12:07:00,19313.504861111112,True,35.0,,,0.0,0.0,0.0,False,25.0,True,2,,98.865,data/64PE503_SO289_2022/,4,False,17-11  22  (0)NUTSLAB02.dat,0.1011728114802129,,0.1033112475845666,2363.514918225671,2383.5529880261406,,6.0,3.432961248318213,637.282431939693,631.4944928103191,,7.950264583560979,25.0,,True,False,34743,36.66666666666666,28.0,53.0,8.749603165604457,6.0,-0.4874901351747719,45.03787004683892,201349.5834294848,25.0,1.0233430585162893,,0.0108517008557428,2135.144640520784,,4.4732733394434945,4.4732733394434945,2139.6179138602274
SO289-41214,0,0,0,0,194664,11,C_Nov17-22_0911,data/64PE503_SO289_2022.dbs,2022-11-17 12:23:00,19313.515972222223,True,35.6628,,,0.0712585833751383,0.1786345309267168,0.0,False,25.0,True,2,,98.865,data/64PE503_SO289_2022/,4,False,0-0  0  (0)SO289-41214.dat,0.1012223447339838,,0.1033112475845666,2337.945759763264,2357.074233948845,,6.0,2.2679719232227065,637.4711354245411,631.5961949934954,,8.059101212301483,25.0,,True,False,34762,38.333333333333336,9.0,55.0,15.434449203720302,6.0,-0.3707260309408358,44.463499654575344,194174.9015037997,25.0,1.0238440776208353,,0.0108517008557428,2058.0555094961487,,,4.960527454463941,2063.0160369506125
SO289-40184,0,0,0,0,216114,11,C_Nov17-22_0911,data/64PE503_SO289_2022.dbs,2022-11-17 12:38:00,19313.526388888888,True,34.5022,,,2.83227809567534,76.19404498227806,0.0,False,25.0,True,2,,98.865,data/64PE503_SO289_2022/,4,False,0-0  0  (0)SO289-40184.dat,0.1011356216208929,,0.1033112475845666,2345.3629655386594,2360.705287453578,,6.0,2.227993492828366,637.459720066302,631.4768848995474,,7.581384358549147,25.0,,True,False,34781,44.833333333333336,33.0,58.0,7.966945601811414,6.0,-0.2612596832454148,43.955021326271854,215630.494765411,25.0,1.0229668904151417,,0.0108517008557428,2287.422639476099,,,5.4188480071886325,2292.8414874832874
64PE503-50-4-2,50,4,2,0,204629,11,C_Nov17-22_0911,data/64PE503_SO289_2022.dbs,2022-11-17 12:54:00,19313.5375,True,35.0,,,0.0,0.0,0.0,False,25.0,True,2,,98.865,data/64PE503_SO289_2022/,4,False,50-4  2  (0)64PE503-50-4-2.dat,0.1011728114802129,,0.1033112475845666,2380.687353732385,2396.6414069554016,,6.0,3.780392067762356,631.2315550624484,625.2645121981272,,7.809950705614072,25.0,,True,False,34800,47.16666666666666,18.0,73.0,19.385704928001857,6.0,-0.1444955790114786,43.43884474338426,204151.1727078228,25.0,1.0233430585162893,,0.0108517008557428,2164.853161545258,,,5.866447837698064,2170.719609382956
SO289-40190,0,0,0,0,207435,11,C_Nov17-22_0911,data/64PE503_SO289_2022.dbs,2022-11-17 13:09:00,19313.547916666663,True,34.3002,,,2.180955768933364,19.39702193955923,0.0,False,25.0,True,2,,98.865,data/64PE503_SO289_2022/,4,False,0-0  0  (0)SO289-40190.dat,0.1011205335251491,,0.1033112475845666,2289.8130126499013,2299.943320205327,,6.0,1.313944274186719,637.5870598100188,631.5095177773917,,7.6756609247049,25.0,,True,False,34819,48.0,26.0,74.0,16.492422502470642,6.0,-0.0350292312778269,42.97513018302566,206962.2735679867,25.0,1.0228142772988336,,0.0108517008557428,2195.7971559757816,,,6.208017084902577,2202.0051730606842
SO289-40194,0,0,0,0,211441,11,C_Nov17-22_0911,data/64PE503_SO289_2022.dbs,2022-11-17 13:24:00,19313.55833333333,True,34.4017,,,2.466092499787454,19.332054754672967,0.0,False,25.0,True,2,,98.865,data/64PE503_SO289_2022/,4,False,0-0  0  (0)SO289-40194.dat,0.1011281147034904,,0.1033112475845666,2284.848554169789,2295.5348717247766,,6.0,1.1628554629686203,637.4457656175416,631.3919677678615,,7.542270427948861,25.0,,True,False,34838,45.833333333333336,14.0,69.0,16.50673263314767,6.0,0.0744371164558246,42.527489971562346,210973.1976103128,25.0,1.0228909594243711,,0.0108517008557428,2238.183853276986,,,6.435958452272796,2244.619811729259
NUTSLAB03,0,0,0,0,201694,11,C_Nov17-22_0911,data/64PE503_SO289_2022.dbs,2022-11-17 13:38:00,19313.568055555555,True,35.4944,,,0.0839589393316377,0.0,0.0,False,25.0,True,2,,98.865,data/64PE503_SO289_2022/,4,False,0-0  0  (0)SO289-40836.dat,0.1012097578441496,,0.1033112475845666,2363.665979697676,2380.7334849465237,,6.0,3.748728782085383,637.4748193718129,631.5083226774512,,7.952671429616775,25.0,,True,False,34857,39.16666666666666,20.0,63.0,14.322670452429216,6.0,0.1766057076509611,42.12171912662366,201230.66108960717,25.0,1.0237167637096003,,0.0108517008557428,2133.1045993960474,,6.5133144641799845,6.5133144641799845,2139.6179138602274
64PE503-49-1-8,49,1,8,0,197200,11,C_Nov17-22_0911,data/64PE503_SO289_2022.dbs,2022-11-17 13:53:00,19313.578472222223,True,35.0,,,0.0,0.0,0.0,False,25.0,True,2,,98.865,data/64PE503_SO289_2022/,4,False,49-1  8  (0)64PE503-49-1-8.dat,0.1011728114802129,,0.1033112475845666,2311.1130787084808,2320.867876452407,,6.0,1.6218003458688253,637.4523672329307,631.3506646534591,,7.977647160893301,25.0,,True,False,34876,37.5,16.0,77.0,19.98958061924595,6.0,0.2860720553846128,41.69765252385565,196741.3258222376,25.0,1.0233430585162893,,0.0108517008557428,2086.2779065317427,,,6.51459963907484,2092.7925061708174
SO289-40836,0,0,0,0,193258,11,C_Nov17-22_0911,data/64PE503_SO289_2022.dbs,2022-11-17 14:09:00,19313.58958333333,True,35.0,,,0.0,0.0,0.0,False,25.0,True,2,,98.865,data/64PE503_SO289_2022/,4,False,0-0  0  (0)SO289-40836-S.dat,0.1011728114802129,,0.1033112475845666,2336.6118660138777,2352.858444152338,,6.0,1.8825238587782205,637.6785044491181,631.726424620261,,8.083735850600803,25.0,,True,False,34895,47.16666666666666,16.0,66.0,18.18806079700515,6.0,0.402836159618549,41.25538409463416,192804.19077495905,25.0,1.0233430585162893,,0.0108517008557428,2044.5278683542488,,,6.515377476574001,2051.043245830823
SO289-40895,0,0,0,0,215506,11,C_Nov17-22_0911,data/64PE503_SO289_2022.dbs,2022-11-17 14:25:00,19313.600694444445,True,34.6106,,,2.4920873595757578,101.1586225339356,0.0,False,25.0,True,2,,98.865,data/64PE503_SO289_2022/,4,False,0-0  0  (0)SO289-40895.dat,0.1011437191153646,,0.1033112475845666,2373.8275546675964,2391.152737727252,,6.0,3.495958673166086,637.4063875194424,631.520776980205,,7.66584553024574,25.0,,True,False,34914,44.0,9.0,83.0,23.84673283002656,6.0,0.5196002638524851,40.82162953196371,215056.9620751484,25.0,1.0230487949766314,,0.0108517008557428,2281.1559241782293,,,6.515860840167794,2287.6717850183973
SO289-41259,0,0,0,0,216361,11,C_Nov17-22_0911,data/64PE503_SO289_2022.dbs,2022-11-17 14:40:00,19313.61111111111,True,34.6272,,,2.48033398609902,107.52770468054558,0.0,False,25.0,True,2,,98.865,data/64PE503_SO289_2022/,4,False,0-0  0  (0)SO289-41259.dat,0.1011449591817227,,0.1033112475845666,2384.992182456765,2404.088809127844,,6.0,3.944680880001637,637.2238383417392,631.432247670035,,7.670366385402552,25.0,,True,False,34933,42.5,25.0,54.0,10.3400515794974,6.0,0.6290666115479061,40.42131553342544,215916.3655291323,25.0,1.0230613380035682,,0.0108517008557428,2290.2437239527417,,,6.516335061532812,2296.7600590142747
64PE503-18-4-5,18,4,5,0,200680,11,C_Nov17-22_0911,data/64PE503_SO289_2022.dbs,2022-11-17 14:54:00,19313.62083333333,True,35.0,,,0.0,0.0,0.0,False,25.0,True,2,,98.865,data/64PE503_SO289_2022/,4,False,18-4  5  (0)64PE503-18-4-5.dat,0.1011728114802129,,0.1033112475845666,2320.509423597905,2335.447490833229,,6.0,1.829011831935504,637.6669765795331,631.6311703726534,,7.918731857610252,25.0,,True,False,34952,36.333333333333336,18.0,59.0,14.681810363696826,6.0,0.7312352027812733,40.05225266216682,200239.42522071616,25.0,1.0233430585162893,,0.0108517008557428,2123.3723372996424,,,6.517037247154079,2129.8893745467963
NUTSLAB04,17,11,22,0,201593,11,C_Nov17-22_0911,data/64PE503_SO289_2022.dbs,2022-11-17 15:09:00,19313.63125,True,35.0,,,0.0,0.0,0.0,False,25.0,True,2,,98.865,data/64PE503_SO289_2022/,4,False,17-11  22  (0)NUTSLAB04.dat,0.1011728114802129,,0.1033112475845666,2363.9378616531203,2383.0720310604524,,6.0,3.496990136974557,637.3934845925537,631.5653413253372,,7.952986937188277,25.0,,True,False,34971,35.5,18.0,73.0,20.678088241743563,6.0,0.8407015504766943,39.66088367274896,201156.73027959972,25.0,1.0233430585162893,,0.0108517008557428,2133.0995934818425,,6.518320378384942,6.518320378384942,2139.6179138602274
SO289-41174,0,0,0,0,200740,11,C_Nov17-22_0911,data/64PE503_SO289_2022.dbs,2022-11-17 15:25:00,19313.64236111111,True,35.3468,,,0.6024224318523924,1.6393310584767695,0.0,False,25.0,True,2,,98.865,data/64PE503_SO289_2022/,4,False,0-0  0  (0)SO289-41174.dat,0.1011987266379006,,0.1033112475845666,2299.3374383166583,2308.690953167717,,6.0,1.4482700109566995,637.8221295834788,631.6608188155996,,7.863882584202899,25.0,,True,False,34990,37.0,26.0,52.0,10.0,6.0,0.9574656547106304,39.24724420711394,200308.2803137217,25.0,1.023605185231382,,0.0108517008557428,2123.558544109402,,,6.6210380057253175,2130.1795821151277
SO289-40185,0,0,0,0,211336,11,C_Nov17-22_0911,data/64PE503_SO289_2022.dbs,2022-11-17 15:40:00,19313.652777777777,True,34.3785,,,2.5824066955695564,43.61560820413524,0.0,False,25.0,True,2,,98.865,data/64PE503_SO289_2022/,4,False,0-0  0  (0)SO289-40185.dat,0.1011263818242363,,0.1033112475845666,2315.052093221435,2330.842231871974,,6.0,1.7694363171628906,637.4368532362244,631.4705527286301,,7.610578955263004,25.0,,True,False,35009,43.16666666666666,10.0,80.0,20.325818283377647,6.0,1.066932002444282,38.86240311782392,210908.51356570396,25.0,1.0228734316920682,,0.0108517008557428,2237.5359709542304,,,6.878979673253019,2244.4149506274834
SO289-41211,0,0,0,0,199826,11,C_Nov17-22_0911,data/64PE503_SO289_2022.dbs,2022-11-17 15:54:00,19313.6625,True,35.5405,,,0.437352564435445,1.2046720190029891,0.0,False,25.0,True,2,,98.865,data/64PE503_SO289_2022/,4,False,0-0  0  (0)SO289-41211.dat,0.1012132034205897,,0.1033112475845666,2351.9237329152684,2371.0166078676834,,6.0,2.915040044584962,637.3368584493583,631.4689157688946,,7.970623607887248,25.0,,True,False,35028,41.833333333333336,14.0,56.0,14.758236871508586,6.0,1.1691005936394183,38.50534161168245,199402.44124227148,25.0,1.0237516150365629,,0.0108517008557428,2113.652970587681,,,7.2332952043644525,2120.8862657920454
64PE503-27-5-11,27,5,11,0,199752,11,C_Nov17-22_0911,data/64PE503_SO289_2022.dbs,2022-11-17 16:11:00,19313.67430555556,True,35.0,,,0.0,0.0,0.0,False,25.0,True,2,,98.865,data/64PE503_SO289_2022/,4,False,27-5  11  (0)64PE503-27-5-11.dat,0.1011728114802129,,0.1033112475845666,2382.248690458505,2397.553032301528,,6.0,3.9016344778821126,631.7140340842434,625.7108012900048,,7.914456243968884,25.0,,True,False,35047,42.333333333333336,12.0,75.0,22.97583271372093,6.0,1.29316245441187,38.07403473873752,199333.18561787388,25.0,1.0233430585162893,,0.0108517008557428,2113.762421063019,,,7.7743783558944,2121.5367994189132
SO289-40453,0,0,0,0,194473,11,C_Nov17-22_0911,data/64PE503_SO289_2022.dbs,2022-11-17 16:26:00,19313.68472222222,True,35.2468,,,0.170878013819346,0.0,0.0,False,25.0,True,2,,98.865,data/64PE503_SO289_2022/,4,False,0-0  0  (0)SO289-40453.dat,0.1011912534549545,,0.1033112475845666,2328.6585800361195,2341.85796694153,,6.0,1.775259390705445,637.5442650671635,631.432690444543,,8.050195258856782,25.0,,True,False,35066,39.833333333333336,0.0,70.0,22.64521043301553,6.0,1.402628802107291,37.695168981865656,194058.35314119948,25.0,1.0235295954579935,,0.0108517008557428,2057.4521793911576,,,8.319449638071339,2065.771629029229
NUTSLAB05,17,11,22,0,201343,11,C_Nov17-22_0911,data/64PE503_SO289_2022.dbs,2022-11-17 16:41:00,19313.69513888889,True,35.0,,,0.0,0.0,0.0,False,25.0,True,2,,98.865,data/64PE503_SO289_2022/,4,False,17-11  22  (0)NUTSLAB05.dat,0.1011728114802129,,0.1033112475845666,2363.561825853233,2382.388534602689,,6.0,3.533268601957646,637.2656330021689,631.4175115868998,,7.950825797743148,25.0,,True,False,35085,31.5,8.0,58.0,14.919226968356416,6.0,1.5120951498409427,37.31760716639517,200932.50632116964,25.0,1.0233430585162893,,0.0108517008557428,2130.721885145108,,8.896028715119428,8.896028715119428,2139.6179138602274
NUTSLAB01,18,11,22,0,202215,11,C_Nov18-22_0811,data/64PE503_SO289_2022.dbs,2022-11-18 09:48:00,19314.408333333333,True,35.0,,,0.0,0.0,0.0,False,25.0,True,2,,98.865,data/64PE503_SO289_2022/,4,False,18-11  22  (0)NUTSLAB01.dat,0.1011728114802129,,0.1033112475845666,2364.015239703939,2381.706454643511,,6.0,3.5468413634160627,636.7806019857892,630.8753254457671,,7.953614351070108,25.0,,True,False,35225,39.66666666666666,23.0,62.0,12.87978605757444,6.0,-1.1387639057679824,49.61753724563783,201669.207090298,25.0,1.0233430585162893,,0.0108564649063084,2139.472829994301,,0.0,0.0,2139.472829994301
SO289-40863,0,0,0,0,202830,11,C_Nov18-22_0811,data/64PE503_SO289_2022.dbs,2022-11-18 10:05:00,19314.42013888889,True,34.3711,,,1.5408542127346985,6.594308866040887,0.0,False,25.0,True,2,,98.865,data/64PE503_SO289_2022/,4,False,0-0  0  (0)SO289-40863.dat,0.1011258291003087,,0.1033112475845666,2286.102545150186,2296.07139036335,,6.0,1.139876213934084,637.0222804118206,630.9312642902551,,7.802187356244446,25.0,,True,False,35244,48.333333333333336,24.0,65.0,14.476033833738976,6.0,-1.0243162971616688,48.983571194960255,202291.18071685545,25.0,1.0228678409984195,,0.0108564649063084,2147.068288083595,,,1.404164663113758,2148.4724527467083
SO289-41310,0,0,0,0,190737,11,C_Nov18-22_0811,data/64PE503_SO289_2022.dbs,2022-11-18 10:20:00,19314.430555555555,True,35.3151,,,0.0205043243309112,0.1376718919361184,0.0,False,25.0,True,2,,98.865,data/64PE503_SO289_2022/,4,False,0-0  0  (0)SO289-41310.dat,0.1011963575922574,,0.1033112475845666,2335.168998362681,2349.8031056931486,,6.0,2.161321852216368,637.2148970780408,631.149234539203,,8.135906690505447,25.0,,True,False,35263,43.16666666666666,24.0,55.0,10.930334954713064,6.0,-0.923333113138766,48.42418823194275,190204.33392944865,25.0,1.02358122280137,,0.0108564649063084,2017.3745183420008,,,2.5641040903226404,2019.9386224323234
64PE503-21-3-8,21,3,8,0,198972,11,C_Nov18-22_0811,data/64PE503_SO289_2022.dbs,2022-11-18 10:36:00,19314.441666666666,True,35.0,,,0.0,0.0,0.0,False,25.0,True,2,,98.865,data/64PE503_SO289_2022/,4,False,21-3  8  (0)64PE503-21-3-8.dat,0.1011728114802129,,0.1033112475845666,2312.5141632383293,2328.160187251986,,6.0,1.3508033820446927,637.0478755361836,631.0495350563193,,7.94883528433668,25.0,,True,False,35282,44.5,31.0,68.0,12.473304828045103,6.0,-0.8156177168241578,47.82751091384625,198445.89737994768,25.0,1.0233430585162893,,0.0108564649063084,2105.277309282686,,,3.6467540208762284,2108.9240633035624
SO289-40851,0,0,0,0,202311,11,C_Nov18-22_0811,data/64PE503_SO289_2022.dbs,2022-11-18 10:52:00,19314.452777777777,True,34.4427,,,1.351229135549702,4.040986048180454,0.0,False,25.0,True,2,,98.865,data/64PE503_SO289_2022/,4,False,0-0  0  (0)SO289-40851.dat,0.1011311771752347,,0.1033112475845666,2285.1936378629034,2293.628629318721,,6.0,1.6405450876817538,637.1469465789514,630.972670701047,,7.815281926328043,25.0,,True,False,35301,56.0,36.0,83.0,14.742229591663987,6.0,-0.7079023205095497,47.23082960231157,201791.46087437455,25.0,1.0229219357228008,,0.0108564649063084,2141.651123971032,,,4.496057906776418,2146.1471818778086
SO289-40842,0,0,0,0,217631,11,C_Nov18-22_0811,data/64PE503_SO289_2022.dbs,2022-11-18 11:07:00,19314.463194444445,True,34.6564,,,2.530100854049233,118.70764308199024,0.0,False,25.0,True,2,,98.865,data/64PE503_SO289_2022/,4,False,0-0  0  (0)SO289-40842.dat,0.1011471405317447,,0.1033112475845666,2392.4500638347768,2410.861934229147,,7.0,4.231152930563183,637.0225701163885,631.1627443984299,,7.670344947954471,25.0,,True,False,35320,43.0,24.0,62.0,12.780193008453876,6.0,-0.6069191364513791,46.67143439233784,217117.61422168429,25.0,1.023083401929345,,0.0108564649063084,2303.9468286691194,,,5.013384203512642,2308.960212872632
